event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,variety,weight_lb,final_bid_usd_lb,total_value_usd,buyer,source_url,rank_key,entry_rank,lot_key
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,1,NA,NA,NA,NA,11.25,32986.67,Solberg & Hansen AS,https://allianceforcoffeeexcellence.org/bolivia-2004/,1,1,86f5fadc62969c5f|COE|NA|1
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,2,NA,NA,NA,NA,10.05,27917.14,Maruyama Coffee for Mikatajuku group,https://allianceforcoffeeexcellence.org/bolivia-2004/,2,2,86f5fadc62969c5f|COE|NA|2
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,3,NA,NA,NA,NA,10,13889.12,Time’s Club and C-Coop,https://allianceforcoffeeexcellence.org/bolivia-2004/,3,3,86f5fadc62969c5f|COE|NA|3
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,4,NA,NA,NA,NA,5.25,8101.99,The Roasterie Inc,https://allianceforcoffeeexcellence.org/bolivia-2004/,4,4,86f5fadc62969c5f|COE|NA|4
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,5,NA,NA,NA,NA,8.05,11180.74,"Intelligentsia, Coffee Tree Roasters, and The Stumptown",https://allianceforcoffeeexcellence.org/bolivia-2004/,5,5,86f5fadc62969c5f|COE|NA|5
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,6,NA,NA,NA,NA,5.55,7708.46,"Caravan Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2004/,6,6,86f5fadc62969c5f|COE|NA|6
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,7,NA,NA,NA,NA,5.7,7916.8,"Schluter & Maack for Hagen Kaffee, Lloyd Caffee, Laier Kaffeerosterei, Wasserburger Kaffee, mondo del caffÃ¨",https://allianceforcoffeeexcellence.org/bolivia-2004/,7,7,86f5fadc62969c5f|COE|NA|7
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,8,NA,NA,NA,NA,6.01,9274.85,Solberg & Hansen for Kaffebrenneriet AS,https://allianceforcoffeeexcellence.org/bolivia-2004/,8,8,86f5fadc62969c5f|COE|NA|8
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,9,NA,NA,NA,NA,5.1,7083.45,"World Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2004/,9,9,86f5fadc62969c5f|COE|NA|9
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,10,NA,NA,NA,NA,5.05,10910.68,"Toa Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2004/,10,10,86f5fadc62969c5f|COE|NA|10
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,11,NA,NA,NA,NA,4.8,6666.78,Stumptown,https://allianceforcoffeeexcellence.org/bolivia-2004/,11,11,86f5fadc62969c5f|COE|NA|11
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,12,NA,NA,NA,NA,5,7716.18,"Coffee Masters, Inc.",https://allianceforcoffeeexcellence.org/bolivia-2004/,12,12,86f5fadc62969c5f|COE|NA|12
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,13,NA,NA,NA,NA,4.66,7910.63,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2004/,13,13,86f5fadc62969c5f|COE|NA|13
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,1,NA,NA,NA,NA,12.55,30988.18,"Small Axe Coffee Alliance – Intelligentsia, Coffee Tree Roasters, Coffee Klatch, Paradise Roasters, Caffe Pronto, Sweet Maria’s, PT’s coffee, Gimme Coffee, Barefoot Coffee, Victrola, Groundworks, Alpen Sierra, 49th Parallel, Ecco Caffe, Maruyama Coffee fo",https://allianceforcoffeeexcellence.org/bolivia-2005/,1,1,cbe3c4b09a54bec0|COE|NA|1
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,2,NA,NA,NA,NA,5.9,18210.18,"Bontain Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,2,2,cbe3c4b09a54bec0|COE|NA|2
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,3,NA,NA,NA,NA,6.05,17739.5,Time’s Club & C-COOP,https://allianceforcoffeeexcellence.org/bolivia-2005/,3,3,cbe3c4b09a54bec0|COE|NA|3
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,4,NA,NA,NA,NA,7.25,20139.23,"Stumptown, Maruyama Coffee and Mocca Kaffebar & Brenneri",https://allianceforcoffeeexcellence.org/bolivia-2005/,4,4,cbe3c4b09a54bec0|COE|NA|4
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,5,NA,NA,NA,NA,4.5,14583.58,"Nippon Coffee Trading Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,5,5,cbe3c4b09a54bec0|COE|NA|5
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,6,NA,NA,NA,NA,4.15,10887.53,Yamada coffee for Mikatajuku group,https://allianceforcoffeeexcellence.org/bolivia-2005/,6,6,cbe3c4b09a54bec0|COE|NA|6
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,7,NA,NA,NA,NA,3.9,11435.38,Solberg & Hansen AS,https://allianceforcoffeeexcellence.org/bolivia-2005/,7,7,cbe3c4b09a54bec0|COE|NA|7
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,8,NA,NA,NA,NA,4.2,11018.7,Mokkamestarit oy,https://allianceforcoffeeexcellence.org/bolivia-2005/,8,8,cbe3c4b09a54bec0|COE|NA|8
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,9,NA,NA,NA,NA,3.65,10139.06,"Toa Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,9,9,cbe3c4b09a54bec0|COE|NA|9
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,10,NA,NA,NA,NA,4.05,11250.19,Kaffebrenneriet as,https://allianceforcoffeeexcellence.org/bolivia-2005/,10,10,cbe3c4b09a54bec0|COE|NA|10
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,11,NA,NA,NA,NA,3.3,10694.62,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2005/,11,11,cbe3c4b09a54bec0|COE|NA|11
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,12,NA,NA,NA,NA,3.75,9838.13,"Schlüter & Maack – Fine Coffees for Hagen Kaffee, Laier Kaffeerösterei, Lloyd Caffee, Mondo del Caffè, Saerve Kaffeerösterei, Spezialitäten-Compagnie, Wasserburger Kaffeerösterei Kaffeerösterei",https://allianceforcoffeeexcellence.org/bolivia-2005/,12,12,cbe3c4b09a54bec0|COE|NA|12
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,13,NA,NA,NA,NA,4.05,16875.28,"Caravan Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,13,13,cbe3c4b09a54bec0|COE|NA|13
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,14,NA,NA,NA,NA,4.25,11805.75,"Intelligentsia, Counter Culture, Batdorf and Bronson, Sweet Maria’s, The Coffee Tree Roasters, PTs, Caffe Pronto",https://allianceforcoffeeexcellence.org/bolivia-2005/,14,14,cbe3c4b09a54bec0|COE|NA|14
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,15,NA,NA,NA,NA,4,10494,"Mercanta The Coffee Hunters for Has Bean Coffee, England",https://allianceforcoffeeexcellence.org/bolivia-2005/,15,15,cbe3c4b09a54bec0|COE|NA|15
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,16,NA,NA,NA,NA,3.85,9506.33,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,16,16,cbe3c4b09a54bec0|COE|NA|16
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,17,NA,NA,NA,NA,3.4,8919.9,"Mocha Joe’s Roasters, The Ultimate Bean, Sacred Grounds, and Rojos Roastery",https://allianceforcoffeeexcellence.org/bolivia-2005/,17,17,cbe3c4b09a54bec0|COE|NA|17
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,18,NA,NA,NA,NA,4,10494,"World Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2005/,18,18,cbe3c4b09a54bec0|COE|NA|18
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,19,NA,NA,NA,NA,3,8796.44,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2005/,19,19,cbe3c4b09a54bec0|COE|NA|19
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,1,NA,NA,NA,NA,21.1,36283.68,"Invalsa Coffee, Orsir Coffee, Cafe Valverde",https://allianceforcoffeeexcellence.org/bolivia-2007/,1,1,344ddab608c8d8c8|COE|NA|1
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,2,NA,NA,NA,NA,21.1,33492.63,"Stumptown Coffee Roasters, Sweet Maria’s, Terroir Coffee",https://allianceforcoffeeexcellence.org/bolivia-2007/,2,2,344ddab608c8d8c8|COE|NA|2
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,3,NA,NA,NA,NA,17.55,32500.55,Mercanta The Coffee Hunters for Fortnum and Mason London and Cafes El Magnifico Barcelona,https://allianceforcoffeeexcellence.org/bolivia-2007/,3,3,344ddab608c8d8c8|COE|NA|3
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,4,NA,NA,NA,NA,12.15,20893.21,"Maruyama Coffee for Mikatajuku group, Inoue Coffee",https://allianceforcoffeeexcellence.org/bolivia-2007/,4,4,344ddab608c8d8c8|COE|NA|4
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,5,NA,NA,NA,NA,10.05,17282.04,"KAFFA as, Oslo",https://allianceforcoffeeexcellence.org/bolivia-2007/,5,5,344ddab608c8d8c8|COE|NA|5
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,6,NA,NA,NA,NA,7.1,15026.71,Andronicas World of Coffee in Harrods,https://allianceforcoffeeexcellence.org/bolivia-2007/,6,6,344ddab608c8d8c8|COE|NA|6
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,7,NA,NA,NA,NA,8.05,17037.32,Time’s Club for C-COOP,https://allianceforcoffeeexcellence.org/bolivia-2007/,7,7,344ddab608c8d8c8|COE|NA|7
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,8,NA,NA,NA,NA,5.6,13333.56,Bewleys Ltd,https://allianceforcoffeeexcellence.org/bolivia-2007/,8,8,344ddab608c8d8c8|COE|NA|8
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,9,NA,NA,NA,NA,5.8,9973.71,Bettys and Taylors of Harrogate,https://allianceforcoffeeexcellence.org/bolivia-2007/,9,9,344ddab608c8d8c8|COE|NA|9
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,10,NA,NA,NA,NA,7.8,13412.92,"Bontain Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2007/,10,10,344ddab608c8d8c8|COE|NA|10
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,11,NA,NA,NA,NA,5.1,12143.06,"TOA COFFEE Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2007/,11,11,344ddab608c8d8c8|COE|NA|11
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,12,NA,NA,NA,NA,6.45,11091.46,"Café imports, 49th Parallel Roasters, Ecco Caffe, Sacred Grounds",https://allianceforcoffeeexcellence.org/bolivia-2007/,12,12,344ddab608c8d8c8|COE|NA|12
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,13,NA,NA,NA,NA,4.9,9074.23,"Fratello Coffee Co., Zoka Coffee Roasters",https://allianceforcoffeeexcellence.org/bolivia-2007/,13,13,344ddab608c8d8c8|COE|NA|13
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,14,NA,NA,NA,NA,4.95,14405,"Nippon Coffee Trading Co., Ltd for Doi Coffee",https://allianceforcoffeeexcellence.org/bolivia-2007/,14,14,344ddab608c8d8c8|COE|NA|14
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,15,NA,NA,NA,NA,5.05,14696.01,Green Mountain Coffee Roasters,https://allianceforcoffeeexcellence.org/bolivia-2007/,15,15,344ddab608c8d8c8|COE|NA|15
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,16,NA,NA,NA,NA,5.55,8809.67,Volcafe Speciality for Buck’s County Coffee,https://allianceforcoffeeexcellence.org/bolivia-2007/,16,16,344ddab608c8d8c8|COE|NA|16
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,17,NA,NA,NA,NA,7.05,12123.22,Bewleys Ltd,https://allianceforcoffeeexcellence.org/bolivia-2007/,17,17,344ddab608c8d8c8|COE|NA|17
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,18,NA,NA,NA,NA,4.55,7824.21,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2007/,18,18,344ddab608c8d8c8|COE|NA|18
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,19,NA,NA,NA,NA,4.9,11666.86,SUPREMO Kaffeeroesterei Unterhaching,https://allianceforcoffeeexcellence.org/bolivia-2007/,19,19,344ddab608c8d8c8|COE|NA|19
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,20,NA,NA,NA,NA,5.1,12143.06,Mercanta The Coffee Hunters for James Gourmet Coffee UK and Has Bean Coffee UK,https://allianceforcoffeeexcellence.org/bolivia-2007/,20,20,344ddab608c8d8c8|COE|NA|20
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,21,NA,NA,NA,NA,5.15,11580.88,"Coffee Bean International, Inc.",https://allianceforcoffeeexcellence.org/bolivia-2007/,21,21,344ddab608c8d8c8|COE|NA|21
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,22,NA,NA,NA,NA,4.15,6587.41,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2007/,22,22,344ddab608c8d8c8|COE|NA|22
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,23,NA,NA,NA,NA,4.9,9722.39,Gala Coffee and Tea Ltd,https://allianceforcoffeeexcellence.org/bolivia-2007/,23,23,344ddab608c8d8c8|COE|NA|23
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,24,NA,NA,NA,NA,4.9,8426.07,SUPREMO Kaffeeroesterei Unterhaching,https://allianceforcoffeeexcellence.org/bolivia-2007/,24,24,344ddab608c8d8c8|COE|NA|24
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,25,NA,NA,NA,NA,5.24,9010.73,Has Bean Coffee Ltd,https://allianceforcoffeeexcellence.org/bolivia-2007/,25,25,344ddab608c8d8c8|COE|NA|25
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,26,NA,NA,NA,NA,4.9,13611.34,Equal Exchange,https://allianceforcoffeeexcellence.org/bolivia-2007/,26,26,344ddab608c8d8c8|COE|NA|26
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,1,NA,NA,NA,NA,12.15,28929.06,"Maruyama Coffee for Mikatajuku group, Honey Coffee, Adati Coffee and Orsir Coffee",https://allianceforcoffeeexcellence.org/bolivia-2008/,1,1,6646acbd1638b6ee|COE|NA|1
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,2,NA,NA,NA,NA,12.15,24107.55,"Invalsa Coffee®, MA, Bewleys Ltd of Ireland, Sacred Grounds Coffee, CA, Terroir Coffee, MA, TAN Coffee, Canada, Olympia Coffee, WA",https://allianceforcoffeeexcellence.org/bolivia-2008/,2,2,6646acbd1638b6ee|COE|NA|2
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,3,NA,NA,NA,NA,7,22222.6,Kaffebrenneriet as,https://allianceforcoffeeexcellence.org/bolivia-2008/,3,3,6646acbd1638b6ee|COE|NA|3
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,4,NA,NA,NA,NA,7.7,17315.11,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,4,4,6646acbd1638b6ee|COE|NA|4
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,5,NA,NA,NA,NA,6.05,11203.89,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,5,5,6646acbd1638b6ee|COE|NA|5
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,6,NA,NA,NA,NA,8.05,14907.66,"Invalsa Coffee®, MA, Montana Coffee, MT, TAN Coffee, Canada, Interamerican Coffee GmbH, Germany, Java Blend Coffee, Canada, Olympia Coffee, WA",https://allianceforcoffeeexcellence.org/bolivia-2008/,6,6,6646acbd1638b6ee|COE|NA|6
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,7,NA,NA,NA,NA,8.05,12777.99,Times Club for C-COOP,https://allianceforcoffeeexcellence.org/bolivia-2008/,7,7,6646acbd1638b6ee|COE|NA|7
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,8,NA,NA,NA,NA,6.35,11759.46,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/bolivia-2008/,8,8,6646acbd1638b6ee|COE|NA|8
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,9,NA,NA,NA,NA,10.55,16746.31,Solberg & Hansen AS,https://allianceforcoffeeexcellence.org/bolivia-2008/,9,9,6646acbd1638b6ee|COE|NA|9
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,10,NA,NA,NA,NA,5.33,9165.5,"Arab Coffee Co., Ltd",https://allianceforcoffeeexcellence.org/bolivia-2008/,10,10,6646acbd1638b6ee|COE|NA|10
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,11,NA,NA,NA,NA,5.9,9365.24,Solberg & Hansen AS,https://allianceforcoffeeexcellence.org/bolivia-2008/,11,11,6646acbd1638b6ee|COE|NA|11
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,12,NA,NA,NA,NA,5.87,10094.09,"Johan & Nystrom, Coffee-roaster and Tea-merchant",https://allianceforcoffeeexcellence.org/bolivia-2008/,12,12,6646acbd1638b6ee|COE|NA|12
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,13,NA,NA,NA,NA,4.15,8783.22,"TOA Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,13,13,6646acbd1638b6ee|COE|NA|13
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,14,NA,NA,NA,NA,5.05,15364.02,"Nippon Coffee Trading Co.,Ltd for Doi Coffee",https://allianceforcoffeeexcellence.org/bolivia-2008/,14,14,6646acbd1638b6ee|COE|NA|14
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,15,NA,NA,NA,NA,5.03,9980.33,Sweet Maria’s Coffee,https://allianceforcoffeeexcellence.org/bolivia-2008/,15,15,6646acbd1638b6ee|COE|NA|15
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,16,NA,NA,NA,NA,5.05,20708.02,"World Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,16,16,6646acbd1638b6ee|COE|NA|16
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,17,NA,NA,NA,NA,4,8994.86,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,17,17,6646acbd1638b6ee|COE|NA|17
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,18,NA,NA,NA,NA,3.4,7645.63,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2008/,18,18,6646acbd1638b6ee|COE|NA|18
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,19,NA,NA,NA,NA,4,8465.75,"Nippon Coffee Trading Co.,Ltd",https://allianceforcoffeeexcellence.org/bolivia-2008/,19,19,6646acbd1638b6ee|COE|NA|19
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,20,NA,NA,NA,NA,5,7936.64,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,20,20,6646acbd1638b6ee|COE|NA|20
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,21,NA,NA,NA,NA,5.05,14696.01,"Nippon Coffee Trading Co.,Ltd for Doi Coffee",https://allianceforcoffeeexcellence.org/bolivia-2008/,21,21,6646acbd1638b6ee|COE|NA|21
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,22,NA,NA,NA,NA,4.7,9325.55,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,22,22,6646acbd1638b6ee|COE|NA|22
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,23,NA,NA,NA,NA,5.05,10688.01,Kyokuto Fadie Corporation,https://allianceforcoffeeexcellence.org/bolivia-2008/,23,23,6646acbd1638b6ee|COE|NA|23
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,24,NA,NA,NA,NA,3.88,9238.25,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2008/,24,24,6646acbd1638b6ee|COE|NA|24
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,25,NA,NA,NA,NA,4.1,6508.05,"World Coffee Co.,Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,25,25,6646acbd1638b6ee|COE|NA|25
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,26,NA,NA,NA,NA,5.05,8016.01,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,26,26,6646acbd1638b6ee|COE|NA|26
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,27,NA,NA,NA,NA,4.05,6964.4,"Mercanta The Coffee Hunters for Has Bean Coffee UK, Fresh Coffee Lithuania and Inoue Coffee Japan",https://allianceforcoffeeexcellence.org/bolivia-2008/,27,27,6646acbd1638b6ee|COE|NA|27
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,28,NA,NA,NA,NA,3.88,9238.25,Katocoffee Inc.,https://allianceforcoffeeexcellence.org/bolivia-2008/,28,28,6646acbd1638b6ee|COE|NA|28
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,29,NA,NA,NA,NA,3.9,7738.23,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2008/,29,29,6646acbd1638b6ee|COE|NA|29
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,1,NA,NA,NA,NA,35.05,63749.29,"Maruyama Coffee for Mikatajuku Group, Itoya Coffee and Orsir Coffee",https://allianceforcoffeeexcellence.org/bolivia-2009/,1,1,41c894e8f5792c14|COE|NA|1
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,2,NA,NA,NA,NA,12.06,25614.6,"Time’s Club for C-COOP, Tashiro Coffee",https://allianceforcoffeeexcellence.org/bolivia-2009/,2,2,41c894e8f5792c14|COE|NA|2
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,3,NA,NA,NA,NA,9.2,16011.04,"Coffee Bean International, Inc",https://allianceforcoffeeexcellence.org/bolivia-2009/,3,3,41c894e8f5792c14|COE|NA|3
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,4,NA,NA,NA,NA,12.8,18779.9,"UCC Ueshima Coffee Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2009/,4,4,41c894e8f5792c14|COE|NA|4
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,5,NA,NA,NA,NA,12.35,19657.99,49th Parallel Coffee Roasters and Cafe Imports,https://allianceforcoffeeexcellence.org/bolivia-2009/,5,5,41c894e8f5792c14|COE|NA|5
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,6,NA,NA,NA,NA,9,17500.32,"Invalsa Coffee® for Zoka Coffee (US), Richmond Investment, Steven Sung-Yong Kil (KOR), Fratello Coffee (CA), Willoughby’s Coffee (US), Noble Coffee (US) and No Quarter Coffee (US)",https://allianceforcoffeeexcellence.org/bolivia-2009/,6,6,41c894e8f5792c14|COE|NA|6
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,7,NA,NA,NA,NA,9.85,16703.63,"49th Parallel Coffee Roasters, Mecca Espresso and Cafe Imports",https://allianceforcoffeeexcellence.org/bolivia-2009/,7,7,41c894e8f5792c14|COE|NA|7
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,8,NA,NA,NA,NA,7.45,14946.26,"Mercanta the Coffee Hunters for Andronicas World of Coffee (UK), Has Bean Coffee (UK), Kontra Coffee (DK), Melbourne Coffee Merchants (AU), Voila Coffee (JP)",https://allianceforcoffeeexcellence.org/bolivia-2009/,8,8,41c894e8f5792c14|COE|NA|8
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,9,NA,NA,NA,NA,8.46,18660.39,Kaffebrenneriet as,https://allianceforcoffeeexcellence.org/bolivia-2009/,9,9,41c894e8f5792c14|COE|NA|9
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,10,NA,NA,NA,NA,8.8,14928.85,Bewleys Ltd,https://allianceforcoffeeexcellence.org/bolivia-2009/,10,10,41c894e8f5792c14|COE|NA|10
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,11,NA,NA,NA,NA,7.35,12765.48,"Seven Seeds Specialty Coffee, The Source, Coffee Supreme Australia & Cafe Imports",https://allianceforcoffeeexcellence.org/bolivia-2009/,11,11,41c894e8f5792c14|COE|NA|11
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,12,NA,NA,NA,NA,6.66,14963.22,Solberg & Hansen AS,https://allianceforcoffeeexcellence.org/bolivia-2009/,12,12,41c894e8f5792c14|COE|NA|12
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,13,NA,NA,NA,NA,7.07,12824.7,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2009/,13,13,41c894e8f5792c14|COE|NA|13
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,14,NA,NA,NA,NA,6.5,14287.07,"Toa Coffee Co., Ltd",https://allianceforcoffeeexcellence.org/bolivia-2009/,14,14,41c894e8f5792c14|COE|NA|14
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,15,NA,NA,NA,NA,6.15,11694.16,"Wataru & Co., Ltd.",https://allianceforcoffeeexcellence.org/bolivia-2009/,15,15,41c894e8f5792c14|COE|NA|15
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,16,NA,NA,NA,NA,6.48,13800.26,"Mercanta the Coffee Hunters for Bolling Coffee (UK), Kaffitár (IS), Kontra Coffee (DK), VIEIA KAVA (LT), Voila Coffee (JP)",https://allianceforcoffeeexcellence.org/bolivia-2009/,16,16,41c894e8f5792c14|COE|NA|16
41c894e8f5792c14,2009,COE,Bolivia,2009,COE,NA,17,NA,NA,NA,NA,5.65,9622.35,"Nippon Coffee Trading Co.,Ltd for Doi Coffee",https://allianceforcoffeeexcellence.org/bolivia-2009/,17,17,41c894e8f5792c14|COE|NA|17
