event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,1,90.44,CENAPROC,CENAPROC (82 farmer lot),NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,1,1,cenaproc,cenaproc 82 farmer lot,86f5fadc62969c5f|COE|NA|1
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,2,90.06,CENAPROC,Pedro Patana,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,2,2,cenaproc,pedro patana,86f5fadc62969c5f|COE|NA|2
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,3,89.75,CENAPROC,"Productores Luis Huayhua, Silberio Cereso, Félix Castro",NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,3,3,cenaproc,productores luis huayhua silberio cereso felix castro,86f5fadc62969c5f|COE|NA|3
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,4,89.22,Cooperativa UNION PROAGRO,Eusebio Marca Cruz,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,4,4,cooperativa union proagro,eusebio marca cruz,86f5fadc62969c5f|COE|NA|4
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,5,88.28,CENAPROC,"Bernardo Apaza, Lorenzo Choque",NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,5,5,cenaproc,bernardo apaza lorenzo choque,86f5fadc62969c5f|COE|NA|5
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,6,88.25,AGRICABV Caranavi,"Eugenio Nina, Wilfredo Condori",NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,6,6,agricabv caranavi,eugenio nina wilfredo condori,86f5fadc62969c5f|COE|NA|6
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,7,88.14,Cooperativa UNION PROAGRO,Andrea Hilari Condori,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,7,7,cooperativa union proagro,andrea hilari condori,86f5fadc62969c5f|COE|NA|7
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,8,88.03,Cooperativa CIANA,Yolanda Lourdes Condori Chura,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,8,8,cooperativa ciana,yolanda lourdes condori chura,86f5fadc62969c5f|COE|NA|8
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,9,87.67,Valentin Choquehuanca,Valentin Choquehuanca,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,9,9,valentin choquehuanca,valentin choquehuanca,86f5fadc62969c5f|COE|NA|9
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,10,85.56,AGRICABV CARANAVI,"Policarpio Tarqui, Jacinto Quispe",NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,10,10,agricabv caranavi,policarpio tarqui jacinto quispe,86f5fadc62969c5f|COE|NA|10
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,11,84.58,Cooperativa CIANA,Cooperativa CIANA (22 farmer lot),NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,11,11,cooperativa ciana,cooperativa ciana 22 farmer lot,86f5fadc62969c5f|COE|NA|11
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,12,84,Anditrade,"Gumercindo Quispe, Rumualdo Álvarez",NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,12,12,anditrade,gumercindo quispe rumualdo alvarez,86f5fadc62969c5f|COE|NA|12
86f5fadc62969c5f,2004,COE,Bolivia,2004,COE,NA,13,84,Daniel Colque Villca,Daniel Colque Villca,NA,NA,"Caranavi, La Paz",https://allianceforcoffeeexcellence.org/bolivia-2004/,FALSE,Not reported,not reported,13,13,daniel colque villca,daniel colque villca,86f5fadc62969c5f|COE|NA|13
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,1,93.52,Agricabv BV Calama Marka,Juan de Dios Blanco,NA,NA,"Calama, Calama",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,1,1,agricabv bv calama marka,juan de dios blanco,cbe3c4b09a54bec0|COE|NA|1
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,2,93.1,Golondrina,Celso Mayta,NA,NA,"Copacabana, Caranavi Rural y Entre Rios",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,2,2,golondrina,celso mayta,cbe3c4b09a54bec0|COE|NA|2
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,3,91.5,Cafè Paraiso,Magali Quispe,NA,NA,"San Ignacio 5ta zona, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,3,3,cafe paraiso,magali quispe,cbe3c4b09a54bec0|COE|NA|3
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,4,90.74,Ciana 1 {O},Mario Mamani,NA,NA,"Chojña Pampa, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,4,4,ciana 1 o,mario mamani,cbe3c4b09a54bec0|COE|NA|4
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,5,90.52,Pico del tucan 3,Carmelo Olori,NA,NA,"Uchumachi, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,5,5,pico del tucan 3,carmelo olori,cbe3c4b09a54bec0|COE|NA|5
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,6,90.26,Machaca {O},Virgilio Avila,NA,NA,"Nueva Llusta, San Lorenzo",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,6,6,machaca o,virgilio avila,cbe3c4b09a54bec0|COE|NA|6
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,7,89.67,Machaca,Teofilo Machaca,NA,NA,"Chojña Pampa, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,7,7,machaca,teofilo machaca,cbe3c4b09a54bec0|COE|NA|7
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,8,87.95,Asocafe {O},Jose Ramos,NA,NA,"Amor de Dios, Taipiplaya",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,8,8,asocafe o,jose ramos,cbe3c4b09a54bec0|COE|NA|8
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,9,87.43,Pico del Tucan 2,Eduardo Tola,NA,NA,"Uchumachi, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,9,9,pico del tucan 2,eduardo tola,cbe3c4b09a54bec0|COE|NA|9
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,10,87.1,Pico del Tucan 4,Yolanda Condori,NA,NA,"Uchumachi, Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,10,10,pico del tucan 4,yolanda condori,cbe3c4b09a54bec0|COE|NA|10
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,11,86.23,Rio Colorado {O},Evaristo Hilari,NA,NA,"Chijchipani, Entre Rios",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,11,11,rio colorado o,evaristo hilari,cbe3c4b09a54bec0|COE|NA|11
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,12,86.05,Flor de San Pablo,Monica Quispe,NA,NA,"San Pablo primero, San Pablo",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,12,12,flor de san pablo,monica quispe,cbe3c4b09a54bec0|COE|NA|12
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,13,85.87,Jakaranda {O},Pascual Viscarra,NA,NA,"8 de septiembre, Entre Rios",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,13,13,jakaranda o,pascual viscarra,cbe3c4b09a54bec0|COE|NA|13
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,14,85.7,Pico del Tucan,Anacleto Uluri,NA,NA,"San Ignacio , Carrasco la Reserva",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,14,14,pico del tucan,anacleto uluri,cbe3c4b09a54bec0|COE|NA|14
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,15,85.43,Anditrade BV Monterrey,Valentin Choquehuanca,NA,NA,"Loayza, Cauca",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,15,15,anditrade bv monterrey,valentin choquehuanca,cbe3c4b09a54bec0|COE|NA|15
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,16,85.33,Café llusta {O},Rufino Quispe,NA,NA,"Nueva Llusta, San Lorenzo",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,16,16,cafe llusta o,rufino quispe,cbe3c4b09a54bec0|COE|NA|16
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,17,84.63,Villalobos {O},Benigno Villalobos,NA,NA,"Colonia 7 estrellas, Entre Rios",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,17,17,villalobos o,benigno villalobos,cbe3c4b09a54bec0|COE|NA|17
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,18,84.6,Café Central {O},Luis Huayhua,NA,NA,"Nueva Llusta, San Lorenzo",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,18,18,cafe central o,luis huayhua,cbe3c4b09a54bec0|COE|NA|18
cbe3c4b09a54bec0,2005,COE,Bolivia,2005,COE,NA,19,84.02,Colina Siete Estrellas {O},Emilio Castro,NA,NA,"Colonia 7 estrellas, Entre Rios",https://allianceforcoffeeexcellence.org/bolivia-2005/,FALSE,Not reported,not reported,19,19,colina siete estrellas o,emilio castro,cbe3c4b09a54bec0|COE|NA|19
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,1,91.5,Flor de Café San Ignacio,"Mario Mamani Mamani, Raymundo Yanarico",NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,1,1,flor de cafe san ignacio,mario mamani mamani raymundo yanarico,344ddab608c8d8c8|COE|NA|1
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,2,90.78,San Ignacio,Juana Mamani Huanca,NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,2,2,san ignacio,juana mamani huanca,344ddab608c8d8c8|COE|NA|2
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,3,90.43,Nakhaki (B),Braulio Luque Yana,NA,NA,"Rosario Entre Rios, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,3,3,nakhaki b,braulio luque yana,344ddab608c8d8c8|COE|NA|3
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,4,90.38,Colipampa,Nicolas Carrasco,NA,NA,"II Sección Irupana, Sud-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,4,4,colipampa,nicolas carrasco,344ddab608c8d8c8|COE|NA|4
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,5,89.63,Warmisita – BV,Alejandra Ramos Ticona,NA,NA,"Coroico, Nor-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,5,5,warmisita bv,alejandra ramos ticona,344ddab608c8d8c8|COE|NA|5
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,6,89.6,CENAPROC 1257,Genoveva Condori,NA,NA,"San Lorenzo, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,6,6,cenaproc 1257,genoveva condori,344ddab608c8d8c8|COE|NA|6
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,7,89.45,CENAPROC 0113,Luis Huayhua,NA,NA,"San Lorenzo, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,7,7,cenaproc 0113,luis huayhua,344ddab608c8d8c8|COE|NA|7
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,8,89.13,Amor de Dios IV,David Chambi Apaza,NA,NA,"Taypiplaya, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,8,8,amor de dios iv,david chambi apaza,344ddab608c8d8c8|COE|NA|8
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,9,88.93,Pico del Tucan – UTZ,Martin Uluri Luque,NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,9,9,pico del tucan utz,martin uluri luque,344ddab608c8d8c8|COE|NA|9
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,10,88.18,Café Inca BV,Damian Daniel Montaño Ramos,NA,NA,"Coroico, Nor-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,10,10,cafe inca bv,damian daniel montano ramos,344ddab608c8d8c8|COE|NA|10
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,11,86.29,Amor de Dios III,Alberto Siles Aduviri,NA,NA,"Taypiplaya, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,11,11,amor de dios iii,alberto siles aduviri,344ddab608c8d8c8|COE|NA|11
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,12,86.26,Chicaloma,Martin Huanca,NA,NA,"Chicaloma, Sud-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,12,12,chicaloma,martin huanca,344ddab608c8d8c8|COE|NA|12
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,13,86.21,Jatum Kjari,Telmo Cahuana,NA,NA,"Distrito Cascada, Sud-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,13,13,jatum kjari,telmo cahuana,344ddab608c8d8c8|COE|NA|13
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,14,86,Polen de Café,"Porfilio Mamani Surco, Gregorio Gonza Mamani, Vicente Gonza Mamani",NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,14,14,polen de cafe,porfilio mamani surco gregorio gonza mamani vicente gonza mamani,344ddab608c8d8c8|COE|NA|14
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,15,85.89,Chijchipani,Serapio Perez Marca,NA,NA,"Chijchipani, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,15,15,chijchipani,serapio perez marca,344ddab608c8d8c8|COE|NA|15
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,16,85.87,Wara,Inocencio Mamani Cori,NA,NA,"Charia, Sud-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,16,16,wara,inocencio mamani cori,344ddab608c8d8c8|COE|NA|16
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,17,85.76,Pico del Tucan,Humberto Villca,NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,17,17,pico del tucan,humberto villca,344ddab608c8d8c8|COE|NA|17
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,18,85.68,Loayza BV,"Mario Condori Chino, Gonzalo Chambi, Santos Lucero limachi Paye",NA,NA,"Santa Fé, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,18,18,loayza bv,mario condori chino gonzalo chambi santos lucero limachi paye,344ddab608c8d8c8|COE|NA|18
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,19,85.55,Nectar,"Pablo Yana Mamani, Anacleto Uluri, Ricardo Olori",NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,19,19,nectar,pablo yana mamani anacleto uluri ricardo olori,344ddab608c8d8c8|COE|NA|19
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,20,85.53,Flor de Mayo,Pedro Castro Conurana,NA,NA,"Siete Estrellas, Chijchipani County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,20,20,flor de mayo,pedro castro conurana,344ddab608c8d8c8|COE|NA|20
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,21,85.05,Golondrina,"Cipriano Tórrez Blanco, Celso David Mayta Quispe",NA,NA,"Caranavi Rural, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,21,21,golondrina,cipriano torrez blanco celso david mayta quispe,344ddab608c8d8c8|COE|NA|21
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,22,84.87,Cerro Mula de Agua Dulce,Patricio Fernandez,NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,22,22,cerro mula de agua dulce,patricio fernandez,344ddab608c8d8c8|COE|NA|22
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,23,84.63,Café Apolo,Angel Raimundo Pamuri Cuqueño,NA,NA,"Not Available, Franz Tamayo",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,23,23,cafe apolo,angel raimundo pamuri cuqueno,344ddab608c8d8c8|COE|NA|23
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,24,84.61,Cerro Condoriri,Máximo Yapu Chuyma,NA,NA,"Calama, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,24,24,cerro condoriri,maximo yapu chuyma,344ddab608c8d8c8|COE|NA|24
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,25,84.5,Machacamarca BV,Maria Nina Lupe del Rosario Andrade,NA,NA,"Chulumani, Sud-Yungas",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,25,25,machacamarca bv,maria nina lupe del rosario andrade,344ddab608c8d8c8|COE|NA|25
344ddab608c8d8c8,2007,COE,Bolivia,2007,COE,NA,26,84.11,Ciana,"Andres Ulluri Luque, Luciano Huanca Flores",NA,NA,"Carrasco La Reserva, Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2007/,FALSE,Not reported,not reported,26,26,ciana,andres ulluri luque luciano huanca flores,344ddab608c8d8c8|COE|NA|26
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,1,92.03,Café de Cordillera,Zenovia R. Charca de Huayhua,NA,NA,"San Lorenzo County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,1,1,cafe de cordillera,zenovia r charca de huayhua,6646acbd1638b6ee|COE|NA|1
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,2,90.85,Flor de Mayo,Pedro Castro Conurana,NA,NA,"Siete Estrellas, Chijchipani County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,2,2,flor de mayo,pedro castro conurana,6646acbd1638b6ee|COE|NA|2
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,3,89.94,Cima del Jaguar A,Braulio Luque Yana,NA,NA,"Kantutani, Rosario de Entre Ríos, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,3,3,cima del jaguar a,braulio luque yana,6646acbd1638b6ee|COE|NA|3
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,4,88.97,Café Ascencion,Domingo Mamani Alanoca,NA,NA,"Colonia Alto Ascensión, Rosario Entre Ríos County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,4,4,cafe ascencion,domingo mamani alanoca,6646acbd1638b6ee|COE|NA|4
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,5,88.97,Café Caracol,Jacinto Titirico Ibañez,NA,NA,"Colonia 7 Estrellas, Chijchipani County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,5,5,cafe caracol,jacinto titirico ibanez,6646acbd1638b6ee|COE|NA|5
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,6,88.94,Café Golondrina,Celso David Mayta Quispe,NA,NA,"Colonia Copacabana, Rural Caranavi, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,6,6,cafe golondrina,celso david mayta quispe,6646acbd1638b6ee|COE|NA|6
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,7,88.74,Café Aurelio,Aurelio Mamani Ramirez,NA,NA,"Colonia Kantutani, Rosario Entre Ríos County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,7,7,cafe aurelio,aurelio mamani ramirez,6646acbd1638b6ee|COE|NA|7
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,8,88.47,APECE,Julia Tintaya de Patana,NA,NA,"Colonia Sabaya, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,8,8,apece,julia tintaya de patana,6646acbd1638b6ee|COE|NA|8
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,9,87.74,Café Estrella,Cruz Quispe Mamani,NA,NA,"Colonia La Estrella, Incahuara County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,9,9,cafe estrella,cruz quispe mamani,6646acbd1638b6ee|COE|NA|9
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,10,87.71,Café Flor Rosa,Martha Ojeda Mamani,NA,NA,"Colonia Loayza, Santa Fé County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,10,10,cafe flor rosa,martha ojeda mamani,6646acbd1638b6ee|COE|NA|10
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,11,86.18,Café Montaña,Félix Yana Mamani,NA,NA,"Colonia San Ignacio, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,11,11,cafe montana,felix yana mamani,6646acbd1638b6ee|COE|NA|11
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,12,86.03,Café Alejandra,Florencia Fernandez Choque,NA,NA,"Colonia Manco Kapac Segunda, Rosario Entre Ríos County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,12,12,cafe alejandra,florencia fernandez choque,6646acbd1638b6ee|COE|NA|12
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,13,85.85,AIPEAD V,Erenio Tola,NA,NA,"Colonia Amor de Dios, Taipyplaya County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,13,13,aipead v,erenio tola,6646acbd1638b6ee|COE|NA|13
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,14,85.82,Café Oscar,Nestor Mayta Quille,NA,NA,"Colonia Hernando de Magallanes, Rosario de Entre Ríos County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,14,14,cafe oscar,nestor mayta quille,6646acbd1638b6ee|COE|NA|14
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,15,85.82,Café de Montaña,Manuel Mamani Uluri,NA,NA,"Colonia Chojñapampa, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,15,15,cafe de montana,manuel mamani uluri,6646acbd1638b6ee|COE|NA|15
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,16,85.79,Café Huancayño,Luciano Huanca Flores,NA,NA,"Colonia Chojñapampa, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,16,16,cafe huancayno,luciano huanca flores,6646acbd1638b6ee|COE|NA|16
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,17,85.71,Café Primavera,Victor Quispe Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,17,17,cafe primavera,victor quispe mamani,6646acbd1638b6ee|COE|NA|17
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,18,85.68,Café Picaflor,Pablo Luque Huanca,NA,NA,"Colonia Chojñapampa, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,18,18,cafe picaflor,pablo luque huanca,6646acbd1638b6ee|COE|NA|18
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,19,84.91,Café Lidia,Angel Mamani Mamani,NA,NA,"Colonia San Ignacio, Carrasco La Reserva County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,19,19,cafe lidia,angel mamani mamani,6646acbd1638b6ee|COE|NA|19
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,20,84.79,Yanaloma IV,Roberto Mendoza Ayaviri,NA,NA,"Colonia Yanaloma, Aten County , Province of Franz Tamayo",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,20,20,yanaloma iv,roberto mendoza ayaviri,6646acbd1638b6ee|COE|NA|20
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,21,84.79,Cima del Jaguar B,Eulogio Luque Yana,NA,NA,"Tercera Kantutani, Rosario de Entre Ríos County, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,21,21,cima del jaguar b,eulogio luque yana,6646acbd1638b6ee|COE|NA|21
6646acbd1638b6ee,2008,COE,Bolivia,2008,COE,NA,22,84.79,Alan Coffe (YTC),Luis Yujra Arismende,NA,NA,"Not Available, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2008/,FALSE,Not reported,not reported,22,22,alan coffe ytc,luis yujra arismende,6646acbd1638b6ee|COE|NA|22
